awardID,awardFixedID,awardCode,publishedYear,isHeading,wageAllowanceID,wageAllowanceFixedID,versionNumber,sourceWgeAllowanceID,allowanceLookupCode,clauseID,clauseFixedID,clauseLookupID,clauses,clauseDisplayOrder,parentAllowance,allowance,type,isAllPurpose,rate,baseRate,basePayRateID,rateUnit,allowanceAmount,paymentFrequency,displayOrder,operativeFrom,operativeTo,lastModifiedDateTime
7576a750-942f-f011-8c4e-000d3a6a6511,4,MA000004,2025,0,2b769a5c-942f-f011-8c4e-000d3a6a6511,1857,6,17f1621e-1d2a-f011-8c4d-00224894de5b,10,72c59f56-942f-f011-8c4e-000d3a6a6511,2464,91,19.9(c),110,,Cold work disability allowance—cold chambers; below 0°C—additional to clause 19.9(b),Detail,0,2.00,1068.40,BR89793,Percent,0.56,per hour,1,01-07-2025,,03-06-2025 01:19:13
7576a750-942f-f011-8c4e-000d3a6a6511,4,MA000004,2025,0,1c769a5c-942f-f011-8c4e-000d3a6a6511,29,7,e7875306-1d2a-f011-8c4e-000d3a6a6511,10,ac76a750-942f-f011-8c4e-000d3a6a6511,722,70,19.10(b),120,,First aid allowance,Detail,0,1.30,1068.40,BR89793,Percent,13.89,per week,1,01-07-2025,,03-06-2025 01:19:13
7576a750-942f-f011-8c4e-000d3a6a6511,4,MA000004,2025,0,21769a5c-942f-f011-8c4e-000d3a6a6511,30,6,ed875306-1d2a-f011-8c4e-000d3a6a6511,10,ae76a750-942f-f011-8c4e-000d3a6a6511,723,80,19.12,130,,Liquor licence allowance,Detail,0,3.10,1068.40,BR89793,Percent,33.12,per week,1,01-07-2025,,03-06-2025 01:19:13
7576a750-942f-f011-8c4e-000d3a6a6511,4,MA000004,2025,0,26769a5c-942f-f011-8c4e-000d3a6a6511,31,6,f3875306-1d2a-f011-8c4e-000d3a6a6511,10,5ec59f56-942f-f011-8c4e-000d3a6a6511,724,90,19.13,140,,Broken Hill,Detail,0,4.28,1068.40,BR89793,Percent,1.20,per hour,8,01-07-2025,,03-06-2025 01:19:13
c5daac4a-942f-f011-8c4d-6045bde534d3,5,MA000005,2025,0,4be2a950-942f-f011-8c4d-6045bde534d3,32,5,f8875306-1d2a-f011-8c4e-000d3a6a6511,10,1edbac4a-942f-f011-8c4d-6045bde534d3,725,20,20.2,100,,Manager’s allowance,Detail,0,5.00,1068.40,BR89800,Percent,53.42,per week,1,01-07-2025,,30-06-2025 06:52:34
c5daac4a-942f-f011-8c4d-6045bde534d3,5,MA000005,2025,0,56e2a950-942f-f011-8c4d-6045bde534d3,33,5,fd875306-1d2a-f011-8c4e-000d3a6a6511,10,1fdbac4a-942f-f011-8c4d-6045bde534d3,726,30,20.3,110,,First aid allowance,Detail,0,1.30,1068.40,BR89800,Percent,13.89,per week,1,01-07-2025,,03-06-2025 01:36:21
c5daac4a-942f-f011-8c4d-6045bde534d3,5,MA000005,2025,0,5be2a950-942f-f011-8c4d-6045bde534d3,34,5,09885306-1d2a-f011-8c4e-000d3a6a6511,10,20dbac4a-942f-f011-8c4d-6045bde534d3,727,70,20.4,120,,Broken Hill allowance,Detail,0,4.28,1068.40,BR89800,Percent,45.73,per week,1,01-07-2025,,03-06-2025 01:36:21
245c900d-942f-f011-8c4d-00224897b7fd,6,MA000006,2025,0,5d068119-942f-f011-8c4d-00224897b7fd,35,5,10885306-1d2a-f011-8c4e-000d3a6a6511,10,2d5c900d-942f-f011-8c4d-00224897b7fd,728,30,16.2(c)(i),20,,Professorial and clinical loadings—Medically qualified—Full clinical department in a medical school and responsible for patient care,Detail,0,43.90,65863.00,BR89804,Percent,"28,914.00",per annum,1,01-07-2025,,03-06-2025 01:34:01
245c900d-942f-f011-8c4d-00224897b7fd,6,MA000006,2025,0,ae068119-942f-f011-8c4d-00224897b7fd,11976,5,c0475a0a-1d2a-f011-8c4e-00224892cf43,10,2d5c900d-942f-f011-8c4d-00224897b7fd,728,30,16.2(c)(i),20,,Professorial and clinical loadings—Medically qualified—Para-clinical department in a medical school,Detail,0,29.30,65863.00,BR89804,Percent,"19,298.00",per annum,2,01-07-2025,,03-06-2025 01:34:01
245c900d-942f-f011-8c4d-00224897b7fd,6,MA000006,2025,0,b3068119-942f-f011-8c4d-00224897b7fd,11977,5,c7475a0a-1d2a-f011-8c4e-00224892cf43,10,2d5c900d-942f-f011-8c4d-00224897b7fd,728,30,16.2(c)(i),20,,Professorial and clinical loadings—Medically qualified—Pre-clinical department in a medical school,Detail,0,22.00,65863.00,BR89804,Percent,"14,490.00",per annum,3,01-07-2025,,03-06-2025 01:34:01
245c900d-942f-f011-8c4d-00224897b7fd,6,MA000006,2025,0,62068119-942f-f011-8c4d-00224897b7fd,12079,5,06c192fc-1c2a-f011-8c4d-000d3acbcde3,10,445c900d-942f-f011-8c4d-00224897b7fd,23050,71,16.2(d),30,,Professorial and clinical loadings—Dentally qualified—Medical school or dental school teaching medical or dental students,Detail,0,22.00,65863.00,BR89804,Percent,"14,490.00",per year,1,01-07-2025,,03-06-2025 01:34:01
8a05bc9f-942f-f011-8c4e-000d3acb71b1,7,MA000007,2025,0,c937a7b1-942f-f011-8c4e-000d3acb71b1,11939,5,23465a0a-1d2a-f011-8c4e-00224892cf43,10,034ab4a5-942f-f011-8c4e-000d3acb71b1,22954,152,C.1.2,135,,"Sleepover allowance—- (permanently residing on campus) is required to sleep-over at the employer's premises for a period outside the employee's ordinary hours of duty
 - Sleep-over period will not commence prior to 10.00 pm
 In addition to this allowance, an employee will be paid as follows:
 - for work less than one hour—nil
 - for work more than one hour—in accordance with overtime provisions",Detail,0,5.31,55788.62,BR89854,Percent,56.97,per occurrance,1,01-07-2025,,03-06-2025 01:21:09
8a05bc9f-942f-f011-8c4e-000d3acb71b1,7,MA000007,2025,0,4638a7b1-942f-f011-8c4e-000d3acb71b1,40,5,cfd44b0c-1d2a-f011-8c4e-000d3a6a6511,10,9105bc9f-942f-f011-8c4e-000d3acb71b1,732,140,C.1.3,140,Catering and retail staff; and security staff,Broken shift—per day—When an employee is required to work a shift in 2 periods of duty,Detail,0,.28,55788.62,BR89854,Percent,3.00,per day,2,01-07-2025,,03-06-2025 01:21:09
8a05bc9f-942f-f011-8c4e-000d3acb71b1,7,MA000007,2025,0,4b38a7b1-942f-f011-8c4e-000d3acb71b1,41,5,d6d44b0c-1d2a-f011-8c4e-000d3a6a6511,10,9105bc9f-942f-f011-8c4e-000d3acb71b1,732,140,C.1.3,140,Catering and retail staff; and security staff,Broken shift—maximum per week—When an employee is required to work a shift in 2 periods of duty,Detail,0,1.38,55788.62,BR89854,Percent,14.81,per week,3,01-07-2025,,03-06-2025 01:21:09
8a05bc9f-942f-f011-8c4e-000d3acb71b1,7,MA000007,2025,0,5138a7b1-942f-f011-8c4e-000d3acb71b1,42,5,f9d44b0c-1d2a-f011-8c4e-000d3a6a6511,10,9105bc9f-942f-f011-8c4e-000d3acb71b1,732,140,C.1.3,140,Building services staff; security staff; storage services; and trades staff,First aid—Where an employee is the current holder of appropriate first aid qualifications (St John Ambulance) and the employer has formally appointed the employee to act as the first aid attendant,Detail,0,1.45,55788.62,BR89854,Percent,15.56,per week,4,01-07-2025,,03-06-2025 01:21:10
8a05bc9f-942f-f011-8c4e-000d3acb71b1,7,MA000007,2025,0,5838a7b1-942f-f011-8c4e-000d3acb71b1,43,5,0fd54b0c-1d2a-f011-8c4e-000d3a6a6511,10,9105bc9f-942f-f011-8c4e-000d3acb71b1,732,140,C.1.3,140,"Building services staff; maintenance staff (inclusive only of carpenters, joiners and painters); and trades staff","Cold work—- Where employees are required to work one or more hours in places where the temperature is reduced by artificial means below 0°C
- Where the work continues for 2 or more hours employees will be entitled to a rest period of 20 minutes every 2 hours (without loss of pay)",Detail,0,.06,55788.62,BR89854,Percent,0.64,per hour,5,01-07-2025,,03-06-2025 01:21:10
8a05bc9f-942f-f011-8c4e-000d3acb71b1,7,MA000007,2025,0,5f38a7b1-942f-f011-8c4e-000d3acb71b1,44,5,1bd54b0c-1d2a-f011-8c4e-000d3a6a6511,10,9105bc9f-942f-f011-8c4e-000d3acb71b1,732,140,C.1.3,140,"Building services staff; maintenance staff (inclusive only of carpenters, joiners and painters); and trades staff (excluding plumbers)",Hot work—46°C to 54°C—- Where employees are required to work for one or more hours in places where the temperature is raised by artificial means to between 46°C and 54°C,Detail,0,.05,55788.62,BR89854,Percent,0.54,per hour,6,01-07-2025,,03-06-2025 01:21:10
8a05bc9f-942f-f011-8c4e-000d3acb71b1,7,MA000007,2025,0,b737a7b1-942f-f011-8c4e-000d3acb71b1,45,5,21d54b0c-1d2a-f011-8c4e-000d3a6a6511,10,9105bc9f-942f-f011-8c4e-000d3acb71b1,732,140,C.1.3,140,,"Hot work—54°C and over—- In places where the temperature exceeds 54°C
- Where the work continues for 2 or more hours in temperatures exceeding 54°C employees will be entitled to a rest period of 20 minutes every 2 hours (without loss of pay)",Detail,0,.06,55788.62,BR89854,Percent,0.64,per hour,7,01-07-2025,,03-06-2025 01:21:10
8a05bc9f-942f-f011-8c4e-000d3acb71b1,7,MA000007,2025,0,6538a7b1-942f-f011-8c4e-000d3acb71b1,46,5,37d54b0c-1d2a-f011-8c4e-000d3a6a6511,10,9105bc9f-942f-f011-8c4e-000d3acb71b1,732,140,C.1.3,140,Maintenance staff (inclusive only of carpenters or joiners); and trades staff (excluding plumbers),"Wet work—Where employees are working in any place where their clothing becomes saturated by water, oil or another substance they must be paid the allowance for every hour so engaged unless supplied with protective clothing and/or footwear",Detail,0,.06,55788.62,BR89854,Percent,0.64,per hour,8,01-07-2025,,03-06-2025 01:21:10
