awardID,awardFixedID,awardCode,allowanceLookupCode,publishedYear,isHeading,expenseAllowanceID,expenseAllowanceFixedID,versionNumber,sourceExpenseAllowanceID,clauseID,clauseFixedID,clauseLookupID,clauses,clauseDisplayOrder,parentAllowance,allowance,isAllPurpose,type,allowanceAmount,allowanceAmountLastAdjusted,roundValue,paymentFrequency,cpiSeriesID,cpiGroupDescription,cpiValueCurrentYear,cpiQuarterCurrentYear,cpiValueLastAdjusted,lastAdjustedYear,cpiQuarterLastAdjusted,displayOrder,OperativeFrom,operativeTo,lastModifiedDateTime
7e608dd4-962f-f011-8c4e-00224895df16,47,MA000047,10,2025,0,e1608dd4-962f-f011-8c4e-00224895df16,298,4,09019f52-1a2a-f011-8c4d-0022489752ae,90608dd4-962f-f011-8c4e-00224895df16,2044,70,B.1.4(a)(ii),70,,Transport allowance—regional cabin crew away from home base for more than 48 hours,0,Detail,0.99,.99,2,per km,A2326656J,Private motoring,130.10,March Quarter,131.40,2024,March Quarter,1,01-07-2024,,15-07-2025 02:35:57
7e608dd4-962f-f011-8c4e-00224895df16,47,MA000047,10,2025,0,e2608dd4-962f-f011-8c4e-00224895df16,299,5,0a019f52-1a2a-f011-8c4d-0022489752ae,91608dd4-962f-f011-8c4e-00224895df16,2045,80,B.1.6(a)(iii),80,,Accommodation and meals on layover—disability allowance,0,Detail,111.94,109.31,2,per night,A2325846C,All groups,140.70,March Quarter,137.40,2024,March Quarter,1,01-07-2025,,03-06-2025 01:33:13
7e608dd4-962f-f011-8c4e-00224895df16,47,MA000047,10,2025,0,e3608dd4-962f-f011-8c4e-00224895df16,300,5,0c019f52-1a2a-f011-8c4d-0022489752ae,92608dd4-962f-f011-8c4e-00224895df16,2046,90,B.1.6(a)(iv),90,,Accommodation and meals on layover—arrangement and payment of own expenses by employee,0,Detail,161.69,157.90,2,per night,A2325846C,All groups,140.70,March Quarter,137.40,2024,March Quarter,1,01-07-2025,,03-06-2025 01:33:13
7e608dd4-962f-f011-8c4e-00224895df16,47,MA000047,10,2025,0,e4608dd4-962f-f011-8c4e-00224895df16,301,5,0d019f52-1a2a-f011-8c4d-0022489752ae,93608dd4-962f-f011-8c4e-00224895df16,2047,100,B.1.7,100,,Layover allowance,0,Detail,26.52,25.90,2,per layover,A2325846C,All groups,140.70,March Quarter,137.40,2024,March Quarter,1,01-07-2025,,03-06-2025 01:33:13
7e608dd4-962f-f011-8c4e-00224895df16,47,MA000047,10,2025,1,d6608dd4-962f-f011-8c4e-00224895df16,9576,2,83dc0d53-1a2a-f011-8c4e-00224895df16,94608dd4-962f-f011-8c4e-00224895df16,2048,110,B.1.9,110,,Meal periods and allowances—duty from layover port during meal period:,0,Detail,,,,,,,,,,,,1,01-07-2025,,03-06-2025 01:33:14
7e608dd4-962f-f011-8c4e-00224895df16,47,MA000047,10,2025,0,e7608dd4-962f-f011-8c4e-00224895df16,302,5,0f019f52-1a2a-f011-8c4d-0022489752ae,94608dd4-962f-f011-8c4e-00224895df16,2048,110,B.1.9,110,Meal periods and allowances—duty from layover port during meal period,Breakfast—0630 to 0800 hours,0,Detail,27.47,26.78,2,per occasion,A2327601T,Take away and fast foods,146.30,March Quarter,142.60,2024,March Quarter,2,01-07-2025,,03-06-2025 01:33:14
7e608dd4-962f-f011-8c4e-00224895df16,47,MA000047,10,2025,0,e8608dd4-962f-f011-8c4e-00224895df16,303,5,10019f52-1a2a-f011-8c4d-0022489752ae,94608dd4-962f-f011-8c4e-00224895df16,2048,110,B.1.9,110,Meal periods and allowances—duty from layover port during meal period,Lunch—1200 to 1330 hours,0,Detail,31.68,30.88,2,per occasion,A2327601T,Take away and fast foods,146.30,March Quarter,142.60,2024,March Quarter,3,01-07-2025,,03-06-2025 01:33:14
7e608dd4-962f-f011-8c4e-00224895df16,47,MA000047,10,2025,0,e9608dd4-962f-f011-8c4e-00224895df16,304,5,12019f52-1a2a-f011-8c4d-0022489752ae,94608dd4-962f-f011-8c4e-00224895df16,2048,110,B.1.9,110,Meal periods and allowances—duty from layover port during meal period,Dinner—1800 to 2000 hours,0,Detail,71.53,69.72,2,per occasion,A2327601T,Take away and fast foods,146.30,March Quarter,142.60,2024,March Quarter,4,01-07-2025,,03-06-2025 01:33:14
7e608dd4-962f-f011-8c4e-00224895df16,47,MA000047,8,2025,0,d4608dd4-962f-f011-8c4e-00224895df16,9962,1,9edbbf4f-1a2a-f011-8c4e-000d3a6a6511,94608dd4-962f-f011-8c4e-00224895df16,2048,110,B.1.9,110,,Meal periods and allowances—duty from layover port during meal period,0,Group,,,,,,,,,,,,,,,25-06-2025 23:53:56
7e608dd4-962f-f011-8c4e-00224895df16,47,MA000047,10,2025,0,db608dd4-962f-f011-8c4e-00224895df16,294,5,03019f52-1a2a-f011-8c4d-0022489752ae,8c608dd4-962f-f011-8c4e-00224895df16,2040,120,B.1.11(a),120,,Loss or destruction of personal baggage while on tour of duty—an amount of up to,0,Detail,"3,094.00",2874.00,0,per claim,A3602833C,Insurance,192.90,March Quarter,179.20,2024,March Quarter,1,01-07-2025,,03-06-2025 01:33:13
7e608dd4-962f-f011-8c4e-00224895df16,47,MA000047,10,2025,0,de608dd4-962f-f011-8c4e-00224895df16,295,5,04019f52-1a2a-f011-8c4d-0022489752ae,8d608dd4-962f-f011-8c4e-00224895df16,2041,130,B.1.11(d),130,,Standard traveller’s baggage and personal effects insurance—provided by employer—an amount to the value of,0,Detail,"2,735.00",2541.00,0,to the value,A3602833C,Insurance,192.90,March Quarter,179.20,2024,March Quarter,1,01-07-2025,,03-06-2025 01:33:14
7e608dd4-962f-f011-8c4e-00224895df16,47,MA000047,10,2025,0,df608dd4-962f-f011-8c4e-00224895df16,296,5,07019f52-1a2a-f011-8c4d-0022489752ae,8e608dd4-962f-f011-8c4e-00224895df16,2042,140,B.1.13(a),140,,Death benefits—policy amount—an amount not less than,0,Detail,"218,932.00",203383.00,0,minimum,A3602833C,Insurance,192.90,March Quarter,179.20,2024,March Quarter,1,01-07-2025,,03-06-2025 01:33:13
7e608dd4-962f-f011-8c4e-00224895df16,47,MA000047,10,2025,0,e0608dd4-962f-f011-8c4e-00224895df16,297,5,08019f52-1a2a-f011-8c4d-0022489752ae,8f608dd4-962f-f011-8c4e-00224895df16,2043,150,B.1.13(c),150,,Death benefits insurance—reimbursement—an amount of up to,0,Detail,546.92,508.08,2,per annum,A3602833C,Insurance,192.90,March Quarter,179.20,2024,March Quarter,1,01-07-2025,,03-06-2025 01:33:13
7e608dd4-962f-f011-8c4e-00224895df16,47,MA000047,10,2025,0,d5608dd4-962f-f011-8c4e-00224895df16,2120,5,3bff3052-1a2a-f011-8c4d-000d3ad2b647,96608dd4-962f-f011-8c4e-00224895df16,6702,171,B.2.7(d),155,,Missed meal break allowance,0,Detail,11.81,11.51,2,per missed break,A2327601T,Take away and fast foods,146.30,March Quarter,142.60,2024,March Quarter,1,01-07-2025,,03-06-2025 01:33:14
7e608dd4-962f-f011-8c4e-00224895df16,47,MA000047,10,2025,0,e5608dd4-962f-f011-8c4e-00224895df16,305,5,13019f52-1a2a-f011-8c4d-0022489752ae,95608dd4-962f-f011-8c4e-00224895df16,2049,170,C.1.7,170,,International incidentals allowance,0,Detail,2.29,2.24,2,per block hour,A2325846C,All groups,140.70,March Quarter,137.40,2024,March Quarter,1,01-07-2025,,03-06-2025 01:33:13
dbf58a16-962f-f011-8c4e-000d3a6aeb52,48,MA000048,10,2025,1,6aaf7828-962f-f011-8c4e-000d3a6aeb52,9457,2,131a2a54-1a2a-f011-8c4d-7c1e52631782,4df68a16-962f-f011-8c4e-000d3a6aeb52,2054,450,16.4(c),1,,All classifications,0,Detail,,,,,,,,,,,,1,01-07-2025,,03-06-2025 01:19:38
dbf58a16-962f-f011-8c4e-000d3a6aeb52,48,MA000048,10,2025,0,66af7828-962f-f011-8c4e-000d3a6aeb52,310,5,1a019f52-1a2a-f011-8c4d-0022489752ae,4df68a16-962f-f011-8c4e-000d3a6aeb52,2054,450,16.4(c),1,,Meal allowance—overtime,0,Detail,18.38,17.92,2,per rest break,A2327601T,Take away and fast foods,146.30,March Quarter,142.60,2024,March Quarter,2,01-07-2025,,03-06-2025 01:19:38
dbf58a16-962f-f011-8c4e-000d3a6aeb52,48,MA000048,10,2025,0,67af7828-962f-f011-8c4e-000d3a6aeb52,311,5,38519758-1a2a-f011-8c4d-0022489752ae,4ff68a16-962f-f011-8c4e-000d3a6aeb52,2055,460,16.4(e)(i),2,,Meal allowance—work on rostered day off or recall,0,Detail,18.38,17.92,2,per 4-hour period,A2327601T,Take away and fast foods,146.30,March Quarter,142.60,2024,March Quarter,1,01-07-2025,,03-06-2025 01:19:38
dbf58a16-962f-f011-8c4e-000d3a6aeb52,48,MA000048,10,2025,0,64af7828-962f-f011-8c4e-000d3a6aeb52,308,3,17019f52-1a2a-f011-8c4d-0022489752ae,4af68a16-962f-f011-8c4e-000d3a6aeb52,2052,110,20.3(b)(iii),52,,Travelling time and board allowance—away from home overnight,0,Detail,173.40,173.40,2,per day,A2329356K,Domestic holiday travel and accommodation,160.80,March Quarter,165.60,2023,March Quarter,1,01-07-2023,,25-06-2025 23:36:48
dbf58a16-962f-f011-8c4e-000d3a6aeb52,48,MA000048,10,2025,0,60af7828-962f-f011-8c4e-000d3a6aeb52,306,4,14019f52-1a2a-f011-8c4d-0022489752ae,47f68a16-962f-f011-8c4e-000d3a6aeb52,2050,120,20.3(d),53,,Private motor vehicle allowance,0,Detail,0.99,.99,2,per km,A2326656J,Private motoring,130.10,March Quarter,131.40,2024,March Quarter,1,01-07-2024,,15-07-2025 02:35:57
dbf58a16-962f-f011-8c4e-000d3a6aeb52,48,MA000048,10,2025,1,69af7828-962f-f011-8c4e-000d3a6aeb52,9456,2,111a2a54-1a2a-f011-8c4d-7c1e52631782,4bf68a16-962f-f011-8c4e-000d3a6aeb52,2053,130,20.5(a),55,,Aviation transport workers stream,0,Detail,,,,,,,,,,,,1,01-07-2025,,03-06-2025 01:19:38
dbf58a16-962f-f011-8c4e-000d3a6aeb52,48,MA000048,10,2025,0,65af7828-962f-f011-8c4e-000d3a6aeb52,309,1,18019f52-1a2a-f011-8c4d-0022489752ae,4bf68a16-962f-f011-8c4e-000d3a6aeb52,2053,130,20.5(a),55,,Laundry allowance,0,Detail,4.92,4.92,2,per week,A2325936J,Clothing and footwear,98.40,March Quarter,101.00,2008,March Quarter,2,01-01-2010,,25-06-2025 23:36:48
dbf58a16-962f-f011-8c4e-000d3a6aeb52,48,MA000048,10,2025,1,68af7828-962f-f011-8c4e-000d3a6aeb52,9455,2,0f1a2a54-1a2a-f011-8c4d-7c1e52631782,48f68a16-962f-f011-8c4e-000d3a6aeb52,2051,50,20.8(b)(i),245,,Maintenance and engineering stream,0,Detail,,,,,,,,,,,,1,01-07-2025,,03-06-2025 01:19:38
dbf58a16-962f-f011-8c4e-000d3a6aeb52,48,MA000048,10,2025,0,63af7828-962f-f011-8c4e-000d3a6aeb52,307,4,15019f52-1a2a-f011-8c4d-0022489752ae,48f68a16-962f-f011-8c4e-000d3a6aeb52,2051,50,20.8(b)(i),245,,Tool allowance—tradeperson,1,Detail,17.90,17.90,2,per week,A2328321T,Tools and equipment for house and garden; Australia;,124.50,March Quarter,125.50,2024,March Quarter,2,01-07-2024,,15-07-2025 02:35:57
deedf674-962f-f011-8c4d-002248952826,49,MA000049,10,2025,0,292cf880-962f-f011-8c4d-002248952826,313,4,3b519758-1a2a-f011-8c4d-0022489752ae,f4edf674-962f-f011-8c4d-002248952826,2057,100,21.3(a),100,,Tool allowance—tradesperson—Carpenter/Plumber,0,Detail,24.54,24.54,2,per week,A2328321T,Tools and equipment for house and garden; Australia;,124.50,March Quarter,125.50,2024,March Quarter,1,01-07-2024,,15-07-2025 02:35:57
deedf674-962f-f011-8c4d-002248952826,49,MA000049,10,2025,0,2a2cf880-962f-f011-8c4d-002248952826,314,4,3e519758-1a2a-f011-8c4d-0022489752ae,f4edf674-962f-f011-8c4d-002248952826,2057,100,21.3(a),100,,Tool allowance—tradesperson—Electrician/Mechanic,0,Detail,17.76,17.76,2,per week,A2328321T,Tools and equipment for house and garden; Australia;,124.50,March Quarter,125.50,2024,March Quarter,2,01-07-2024,,15-07-2025 02:35:57
deedf674-962f-f011-8c4d-002248952826,49,MA000049,10,2025,0,2b2cf880-962f-f011-8c4d-002248952826,315,4,3f519758-1a2a-f011-8c4d-0022489752ae,f4edf674-962f-f011-8c4d-002248952826,2057,100,21.3(a),100,,Tool allowance—tradesperson—Painter,0,Detail,6.06,6.06,2,per week,A2328321T,Tools and equipment for house and garden; Australia;,124.50,March Quarter,125.50,2024,March Quarter,3,01-07-2024,,15-07-2025 02:35:57
deedf674-962f-f011-8c4d-002248952826,49,MA000049,10,2025,0,282cf880-962f-f011-8c4d-002248952826,312,4,3a519758-1a2a-f011-8c4d-0022489752ae,f3edf674-962f-f011-8c4d-002248952826,2056,110,21.3(c),110,,Travel allowance,0,Detail,7.00,7.00,2,per occasion,A2326656J,Private motoring,130.10,March Quarter,131.40,2024,March Quarter,1,01-07-2024,,15-07-2025 02:35:57
deedf674-962f-f011-8c4d-002248952826,49,MA000049,10,2025,0,2c2cf880-962f-f011-8c4d-002248952826,316,5,40519758-1a2a-f011-8c4d-0022489752ae,f5edf674-962f-f011-8c4d-002248952826,2058,130,23.10(b),130,,Meal allowance,0,Detail,19.11,18.63,2,per occasion,A2327601T,Take away and fast foods,146.30,March Quarter,142.60,2024,March Quarter,1,01-07-2025,,03-06-2025 01:32:35
678ab0dd-962f-f011-8c4d-6045bde534d3,50,MA000050,10,2025,0,f38bb0dd-962f-f011-8c4d-6045bde534d3,317,1,41519758-1a2a-f011-8c4d-0022489752ae,7a8ab0dd-962f-f011-8c4d-6045bde534d3,2059,60,17.3(a)(iii),30,,Industrial and protective clothing—sunglasses,0,Detail,51.60,51.60,2,per annum,A2325936J,Clothing and footwear,98.40,March Quarter,101.00,2008,March Quarter,1,01-01-2010,,25-06-2025 23:53:51
678ab0dd-962f-f011-8c4d-6045bde534d3,50,MA000050,10,2025,0,028cb0dd-962f-f011-8c4d-6045bde534d3,320,2,45519758-1a2a-f011-8c4d-0022489752ae,7e8ab0dd-962f-f011-8c4d-6045bde534d3,2062,90,17.3(b)(ii),40,,Loss of personal effects allowance—maximum,0,Detail,"1,790.00",1790.00,0,per occasion,A2330031K,"Household appliances, utensils and tools",102.80,March Quarter,105.10,2023,March Quarter,1,01-07-2023,,25-06-2025 23:53:51
678ab0dd-962f-f011-8c4d-6045bde534d3,50,MA000050,10,2025,0,068cb0dd-962f-f011-8c4d-6045bde534d3,321,2,46519758-1a2a-f011-8c4d-0022489752ae,7e8ab0dd-962f-f011-8c4d-6045bde534d3,2062,90,17.3(b)(ii),40,,Loss of personal effects—where damage or loss occurs on outside work—maximum,0,Detail,"2,856.00",2856.00,0,per occasion,A2330031K,"Household appliances, utensils and tools",102.80,March Quarter,105.10,2023,March Quarter,2,01-07-2023,,25-06-2025 23:53:51
678ab0dd-962f-f011-8c4d-6045bde534d3,50,MA000050,10,2025,0,f28bb0dd-962f-f011-8c4d-6045bde534d3,9644,2,eb8ff754-1a2a-f011-8c4e-00224811a9bb,858ab0dd-962f-f011-8c4d-6045bde534d3,23144,161,17.3(b)(iii),50,,Loss of personal effects—maximum payable for one article,0,Detail,476.32,476.32,2,per article per occasion,A2330031K,"Household appliances, utensils and tools",102.80,March Quarter,105.10,2023,March Quarter,1,01-07-2023,,25-06-2025 23:53:51
678ab0dd-962f-f011-8c4d-6045bde534d3,50,MA000050,10,2025,0,168cb0dd-962f-f011-8c4d-6045bde534d3,324,5,4b519758-1a2a-f011-8c4d-0022489752ae,7f8ab0dd-962f-f011-8c4d-6045bde534d3,2063,100,17.3(d)(i),60,,Victualling and accommodation allowance in out-ports—breakfast,0,Detail,20.45,19.93,2,per occasion,A2327601T,Take away and fast foods,146.30,March Quarter,142.60,2024,March Quarter,1,01-07-2025,,03-06-2025 01:34:36
678ab0dd-962f-f011-8c4d-6045bde534d3,50,MA000050,10,2025,0,1b8cb0dd-962f-f011-8c4d-6045bde534d3,325,5,4d519758-1a2a-f011-8c4d-0022489752ae,7f8ab0dd-962f-f011-8c4d-6045bde534d3,2063,100,17.3(d)(i),60,,Victualling and accommodation allowance in out-ports—lunch,0,Detail,23.95,23.34,2,per occasion,A2327601T,Take away and fast foods,146.30,March Quarter,142.60,2024,March Quarter,2,01-07-2025,,03-06-2025 01:34:36
678ab0dd-962f-f011-8c4d-6045bde534d3,50,MA000050,10,2025,0,1c8cb0dd-962f-f011-8c4d-6045bde534d3,326,5,50519758-1a2a-f011-8c4d-0022489752ae,7f8ab0dd-962f-f011-8c4d-6045bde534d3,2063,100,17.3(d)(i),60,,Victualling and accommodation allowance in out-ports—dinner,0,Detail,38.57,37.59,2,per occasion,A2327601T,Take away and fast foods,146.30,March Quarter,142.60,2024,March Quarter,3,01-07-2025,,03-06-2025 01:34:36
678ab0dd-962f-f011-8c4d-6045bde534d3,50,MA000050,10,2025,0,098cb0dd-962f-f011-8c4d-6045bde534d3,323,5,49519758-1a2a-f011-8c4d-0022489752ae,7f8ab0dd-962f-f011-8c4d-6045bde534d3,2063,100,17.3(d)(i),60,,Victualling and accommodation allowance in out-ports—accommodation,0,Detail,107.06,104.55,2,per occasion,A2325846C,All groups,140.70,March Quarter,137.40,2024,March Quarter,4,01-07-2025,,03-06-2025 01:34:36
678ab0dd-962f-f011-8c4d-6045bde534d3,50,MA000050,10,2025,0,218cb0dd-962f-f011-8c4d-6045bde534d3,327,5,54519758-1a2a-f011-8c4d-0022489752ae,7f8ab0dd-962f-f011-8c4d-6045bde534d3,2063,100,17.3(d)(i),60,,Victualling and accommodation allowance in out-ports—total daily allowance,0,Detail,190.03,185.41,2,per day,A2327601T,,146.30,March Quarter,142.60,2024,March Quarter,5,01-07-2025,,03-06-2025 01:34:36
678ab0dd-962f-f011-8c4d-6045bde534d3,50,MA000050,10,2025,0,f98bb0dd-962f-f011-8c4d-6045bde534d3,319,1,43519758-1a2a-f011-8c4d-0022489752ae,7d8ab0dd-962f-f011-8c4d-6045bde534d3,2061,80,17.4(d)(i),100,,Telephone allowance,0,Detail,166.03,166.03,2,per annum,A2328546F,Telecommunication equipment and services;  Australia  (was Telecommunication),76.20,March Quarter,103.40,2014,March Quarter,1,01-07-2014,,25-06-2025 23:53:51
678ab0dd-962f-f011-8c4d-6045bde534d3,50,MA000050,10,2025,0,f78bb0dd-962f-f011-8c4d-6045bde534d3,318,5,42519758-1a2a-f011-8c4d-0022489752ae,7b8ab0dd-962f-f011-8c4d-6045bde534d3,2060,70,17.4(g),110,,Meal allowance,0,Detail,18.42,17.95,2,per day,A2327601T,Take away and fast foods,146.30,March Quarter,142.60,2024,March Quarter,1,01-07-2025,,03-06-2025 01:34:36
52573c73-962f-f011-8c4d-6045bdc48fdc,51,MA000051,10,2025,0,17583c73-962f-f011-8c4d-6045bdc48fdc,328,4,55519758-1a2a-f011-8c4d-0022489752ae,5a573c73-962f-f011-8c4d-6045bdc48fdc,2064,200,17.3(a)(i),200,,Private motor vehicle/motorcycle allowance,0,Detail,0.98,.98,2,per km ,A2326656J,Private motoring,130.10,March Quarter,131.40,2024,March Quarter,1,01-07-2024,,15-07-2025 02:35:57
52573c73-962f-f011-8c4d-6045bdc48fdc,51,MA000051,10,2025,0,18583c73-962f-f011-8c4d-6045bdc48fdc,329,4,56519758-1a2a-f011-8c4d-0022489752ae,5d573c73-962f-f011-8c4d-6045bdc48fdc,2065,210,17.3(c),210,,Tool allowance—tradesperson,0,Detail,17.90,17.90,2,per week,A2328321T,Tools and equipment for house and garden; Australia;,124.50,March Quarter,125.50,2024,March Quarter,1,01-07-2024,,15-07-2025 02:35:58
a76c11ad-962f-f011-8c4e-000d3acb71b1,52,MA000052,10,2025,0,abb209b3-962f-f011-8c4e-000d3acb71b1,330,5,57519758-1a2a-f011-8c4d-0022489752ae,cf6c11ad-962f-f011-8c4e-000d3acb71b1,2066,270,16.3(a)(i),220,,Meal allowance—overtime in excess of one and a half hours,0,Detail,21.44,20.90,2,per occasion,A2327601T,Take away and fast foods,146.30,March Quarter,142.60,2024,March Quarter,1,01-07-2025,,03-06-2025 01:20:23
a76c11ad-962f-f011-8c4e-000d3acb71b1,52,MA000052,10,2025,0,a8b209b3-962f-f011-8c4e-000d3acb71b1,9639,5,e28ff754-1a2a-f011-8c4e-00224811a9bb,da6c11ad-962f-f011-8c4e-000d3acb71b1,23139,322,16.3(a)(ii),230,,Meal allowances—further 4 hours of overtime,0,Detail,21.44,20.90,2,per occasion,A2327601T,Take away and fast foods,146.30,March Quarter,142.60,2024,March Quarter,1,01-07-2025,,03-06-2025 01:20:23
a76c11ad-962f-f011-8c4e-000d3acb71b1,52,MA000052,10,2025,0,a9b209b3-962f-f011-8c4e-000d3acb71b1,9640,5,e38ff754-1a2a-f011-8c4e-00224811a9bb,db6c11ad-962f-f011-8c4e-000d3acb71b1,23140,323,16.3(d),240,,Compensation for loss of personal effects—an amount of up to,0,Detail,"2,362.00",2307.00,0,per occasion,A2325846C,All groups,140.70,March Quarter,137.40,2024,March Quarter,1,01-07-2025,,03-06-2025 01:20:23
a76c11ad-962f-f011-8c4e-000d3acb71b1,52,MA000052,10,2025,0,acb209b3-962f-f011-8c4e-000d3acb71b1,331,4,58519758-1a2a-f011-8c4d-0022489752ae,d06c11ad-962f-f011-8c4e-000d3acb71b1,2067,280,16.3(g)(i),250,,Transport allowance—own vehicle,0,Detail,0.98,.98,2,per km,A2326656J,Private motoring,130.10,March Quarter,131.40,2024,March Quarter,1,01-07-2024,,15-07-2025 02:35:58
a76c11ad-962f-f011-8c4e-000d3acb71b1,52,MA000052,10,2025,0,adb209b3-962f-f011-8c4e-000d3acb71b1,332,4,59519758-1a2a-f011-8c4d-0022489752ae,d26c11ad-962f-f011-8c4e-000d3acb71b1,2068,290,16.3(g)(ii),260,,Transport allowance—own vehicle—travel to or from different starting or finishing point,0,Detail,0.98,.98,2,per km,A2326656J,Private motoring,130.10,March Quarter,131.40,2024,March Quarter,1,01-07-2024,,15-07-2025 02:35:58
a76c11ad-962f-f011-8c4e-000d3acb71b1,52,MA000052,10,2025,0,aab209b3-962f-f011-8c4e-000d3acb71b1,9641,1,e48ff754-1a2a-f011-8c4e-00224811a9bb,dc6c11ad-962f-f011-8c4e-000d3acb71b1,23141,324,16.3(k),270,,Uniforms allowance,0,Detail,18.30,18.30,2,per week,A2325936J,Clothing and footwear,98.40,March Quarter,101.00,2008,March Quarter,1,01-01-2010,,25-06-2025 23:38:04
357a8ce9-962f-f011-8c4d-002248952826,53,MA000053,10,2025,0,fa7a8ce9-962f-f011-8c4d-002248952826,333,4,5d519758-1a2a-f011-8c4d-0022489752ae,467a8ce9-962f-f011-8c4d-002248952826,2069,240,18.3(b),100,,Vehicle allowance,0,Detail,0.98,.98,2,per km,A2326656J,Private motoring,130.10,March Quarter,131.40,2024,March Quarter,1,01-07-2024,,15-07-2025 02:35:58
357a8ce9-962f-f011-8c4d-002248952826,53,MA000053,10,2025,0,037b8ce9-962f-f011-8c4d-002248952826,340,4,e205bf51-1a2a-f011-8c4e-002248984ef3,4d7a8ce9-962f-f011-8c4d-002248952826,2076,250,18.3(c)(i),105,,Expenses for stevedoring employees Grade 7—car allowance,0,Detail,96.22,96.22,2,per week,A2326656J,Private motoring,130.10,March Quarter,131.40,2024,March Quarter,1,01-07-2024,,15-07-2025 02:35:59
357a8ce9-962f-f011-8c4d-002248952826,53,MA000053,10,2025,0,fb7a8ce9-962f-f011-8c4d-002248952826,334,1,5f519758-1a2a-f011-8c4d-0022489752ae,477a8ce9-962f-f011-8c4d-002248952826,2070,60,18.3(d),120,,Laundry allowance—limited to 2 sets of overalls,0,Detail,9.20,9.20,2,per week per set of overalls or other issued clothing,A2325936J,Clothing and footwear,98.40,March Quarter,101.00,2008,March Quarter,1,01-01-2010,,25-06-2025 23:50:26
357a8ce9-962f-f011-8c4d-002248952826,53,MA000053,10,2025,0,067b8ce9-962f-f011-8c4d-002248952826,341,5,e905bf51-1a2a-f011-8c4e-002248984ef3,4e7a8ce9-962f-f011-8c4d-002248952826,2077,260,18.3(e),130,,"Day work—overtime meal allowance—Saturday, Sunday or public holiday",0,Detail,24.75,24.12,2,per occasion,A2327601T,Take away and fast foods,146.30,March Quarter,142.60,2024,March Quarter,1,01-07-2025,,03-06-2025 01:30:36
357a8ce9-962f-f011-8c4d-002248952826,53,MA000053,10,2025,0,0b7b8ce9-962f-f011-8c4d-002248952826,342,5,f305bf51-1a2a-f011-8c4e-002248984ef3,4f7a8ce9-962f-f011-8c4d-002248952826,2078,270,18.3(f),140,,Shiftwork—meal allowance,0,Detail,17.72,17.27,2,per occasion,A2327601T,Take away and fast foods,146.30,March Quarter,142.60,2024,March Quarter,1,01-07-2025,,03-06-2025 01:30:36
357a8ce9-962f-f011-8c4d-002248952826,53,MA000053,10,2025,0,fe7a8ce9-962f-f011-8c4d-002248952826,335,5,c805bf51-1a2a-f011-8c4e-002248984ef3,487a8ce9-962f-f011-8c4d-002248952826,2071,190,18.5(b)(i),150,,Outports allowance—Overnight stay—out of pocket expenses,0,Detail,43.15,42.14,2,per day,A2325846C,All groups,140.70,March Quarter,137.40,2024,March Quarter,1,01-07-2025,,03-06-2025 01:30:36
357a8ce9-962f-f011-8c4d-002248952826,53,MA000053,10,2025,0,ff7a8ce9-962f-f011-8c4d-002248952826,336,5,d105bf51-1a2a-f011-8c4e-002248984ef3,497a8ce9-962f-f011-8c4d-002248952826,2072,200,18.5(b)(ii),160,,Outports allowance—Overnight stay—transfer for defined number of days,0,Detail,148.67,145.18,2,per day,A2325846C,All groups,140.70,March Quarter,137.40,2024,March Quarter,1,01-07-2025,,03-06-2025 01:30:36
357a8ce9-962f-f011-8c4d-002248952826,53,MA000053,10,2025,0,f87a8ce9-962f-f011-8c4d-002248952826,9522,5,09dc0d53-1a2a-f011-8c4e-00224895df16,497a8ce9-962f-f011-8c4d-002248952826,2072,200,18.5(b)(ii),160,,Outports allowance—Overnight stay—transfer for flexible number of days,0,Detail,202.43,197.68,2,per day,A2325846C,All groups,140.70,March Quarter,137.40,2024,March Quarter,2,01-07-2025,,03-06-2025 01:30:36
357a8ce9-962f-f011-8c4d-002248952826,53,MA000053,10,2025,0,007b8ce9-962f-f011-8c4d-002248952826,338,5,d905bf51-1a2a-f011-8c4e-002248984ef3,4b7a8ce9-962f-f011-8c4d-002248952826,2074,220,18.5(c)(i),170,,"Outports allowance—Saturday, Sunday or holiday",0,Detail,129.81,126.77,2,per day,A2325846C,All groups,140.70,March Quarter,137.40,2024,March Quarter,1,01-07-2025,,03-06-2025 01:30:36
357a8ce9-962f-f011-8c4d-002248952826,53,MA000053,10,2025,0,017b8ce9-962f-f011-8c4d-002248952826,339,4,dd05bf51-1a2a-f011-8c4e-002248984ef3,4c7a8ce9-962f-f011-8c4d-002248952826,2075,230,18.5(f),180,,Outports allowance—Use of own motor vehicle,0,Detail,0.98,.98,2,per km,A2326656J,Private motoring,130.10,March Quarter,131.40,2024,March Quarter,1,01-07-2024,,15-07-2025 02:35:58
b769ce87-962f-f011-8c4e-002248984ef3,54,MA000054,10,2025,0,dc11c98d-962f-f011-8c4e-002248984ef3,343,5,0406bf51-1a2a-f011-8c4e-002248984ef3,c169ce87-962f-f011-8c4e-002248984ef3,2079,60,17.3(a)(i),60,,Meal allowance—overtime of more than 1.5 hours after usual ceasing time—without notice,0,Detail,19.71,19.21,2,per occasion,A2327601T,Take away and fast foods,146.30,March Quarter,142.60,2024,March Quarter,1,01-07-2025,,03-06-2025 01:35:26
